nflverse_game_id,season,week,game_type,gameday,home_team,away_team,home_score,away_score,spread_line,total_line
2005_09_HOU_JAX,2005,9,REG,2005-11-06,JAX,HOU,21,14,11,37.5
2005_09_OAK_KC,2005,9,REG,2005-11-06,KC,OAK,27,23,4.5,51.5
2005_09_ATL_MIA,2005,9,REG,2005-11-06,MIA,ATL,10,17,-2,39.5
2005_09_DET_MIN,2005,9,REG,2005-11-06,MIN,DET,27,14,-1.5,37.5
2005_09_SD_NYJ,2005,9,REG,2005-11-06,NYJ,SD,26,31,-5.5,41.5
2005_09_CAR_TB,2005,9,REG,2005-11-06,TB,CAR,14,34,0,36.5
2005_09_SEA_ARI,2005,9,REG,2005-11-06,ARI,SEA,19,33,-4.5,44
2005_09_CHI_NO,2005,9,REG,2005-11-06,NO,CHI,17,20,-2.5,34.5
2005_09_NYG_SF,2005,9,REG,2005-11-06,SF,NYG,6,24,-9.5,42
2005_09_PIT_GB,2005,9,REG,2005-11-06,GB,PIT,10,20,-6.5,42
2005_09_PHI_WAS,2005,9,REG,2005-11-06,WAS,PHI,17,10,0,41
2005_09_IND_NE,2005,9,REG,2005-11-07,NE,IND,21,40,-3,46.5
2005_10_KC_BUF,2005,10,REG,2005-11-13,BUF,KC,14,3,2.5,42.5
2005_10_SF_CHI,2005,10,REG,2005-11-13,CHI,SF,17,9,12,33
2005_10_ARI_DET,2005,10,REG,2005-11-13,DET,ARI,29,21,4,40
2005_10_HOU_IND,2005,10,REG,2005-11-13,IND,HOU,31,17,17,45
2005_10_BAL_JAX,2005,10,REG,2005-11-13,JAX,BAL,30,3,8,34
2005_10_NE_MIA,2005,10,REG,2005-11-13,MIA,NE,16,23,-2.5,40
2005_10_MIN_NYG,2005,10,REG,2005-11-13,NYG,MIN,21,24,10,45
2005_10_NYJ_CAR,2005,10,REG,2005-11-13,CAR,NYJ,30,3,9.5,40.5
2005_10_DEN_OAK,2005,10,REG,2005-11-13,OAK,DEN,17,31,-2.5,47
2005_10_GB_ATL,2005,10,REG,2005-11-13,ATL,GB,25,33,9.5,42
2005_10_STL_SEA,2005,10,REG,2005-11-13,SEA,STL,31,16,7,48.5
2005_10_WAS_TB,2005,10,REG,2005-11-13,TB,WAS,36,35,-1,34
2005_10_CLE_PIT,2005,10,REG,2005-11-13,PIT,CLE,34,21,7.5,34.5
2005_10_DAL_PHI,2005,10,REG,2005-11-14,PHI,DAL,20,21,3,40
2005_11_TB_ATL,2005,11,REG,2005-11-20,ATL,TB,27,30,6,38
2005_11_PIT_BAL,2005,11,REG,2005-11-20,BAL,PIT,16,13,-4,34.5
2005_11_CAR_CHI,2005,11,REG,2005-11-20,CHI,CAR,13,3,-3,34.5
2005_11_MIA_CLE,2005,11,REG,2005-11-20,CLE,MIA,22,0,2.5,34.5
2005_11_DET_DAL,2005,11,REG,2005-11-20,DAL,DET,20,7,8,39
2005_11_NO_NE,2005,11,REG,2005-11-20,NE,NO,24,17,10,45
2005_11_PHI_NYG,2005,11,REG,2005-11-20,NYG,PHI,27,17,3.5,43
2005_11_ARI_STL,2005,11,REG,2005-11-20,STL,ARI,28,38,9,48
2005_11_JAX_TEN,2005,11,REG,2005-11-20,TEN,JAX,28,31,-4,38
2005_11_OAK_WAS,2005,11,REG,2005-11-20,WAS,OAK,13,16,6,42
2005_11_SEA_SF,2005,11,REG,2005-11-20,SF,SEA,25,27,-12,42.5
2005_11_IND_CIN,2005,11,REG,2005-11-20,CIN,IND,37,45,-4.5,48.5
2005_11_NYJ_DEN,2005,11,REG,2005-11-20,DEN,NYJ,27,0,13,41
2005_11_BUF_SD,2005,11,REG,2005-11-20,SD,BUF,48,10,9,42
2005_11_KC_HOU,2005,11,REG,2005-11-20,HOU,KC,17,45,-6.5,44.5
2005_11_MIN_GB,2005,11,REG,2005-11-21,GB,MIN,17,20,3.5,45
2005_12_ATL_DET,2005,12,REG,2005-11-24,DET,ATL,7,27,-3,40.5
2005_12_DEN_DAL,2005,12,REG,2005-11-24,DAL,DEN,21,24,1.5,41
2005_12_CAR_BUF,2005,12,REG,2005-11-27,BUF,CAR,9,13,-4,36.5
2005_12_BAL_CIN,2005,12,REG,2005-11-27,CIN,BAL,42,29,9,36.5
2005_12_STL_HOU,2005,12,REG,2005-11-27,HOU,STL,27,33,-3.5,44.5
2005_12_NE_KC,2005,12,REG,2005-11-27,KC,NE,26,16,3,51
2005_12_CLE_MIN,2005,12,REG,2005-11-27,MIN,CLE,24,12,3.5,40
2005_12_CHI_TB,2005,12,REG,2005-11-27,TB,CHI,10,13,3,33
2005_12_SF_TEN,2005,12,REG,2005-11-27,TEN,SF,33,22,7,42.5
2005_12_SD_WAS,2005,12,REG,2005-11-27,WAS,SD,17,23,-3,44
2005_12_JAX_ARI,2005,12,REG,2005-11-27,ARI,JAX,17,24,-3.5,41.5
2005_12_MIA_OAK,2005,12,REG,2005-11-27,OAK,MIA,21,33,7,42.5
2005_12_GB_PHI,2005,12,REG,2005-11-27,PHI,GB,19,14,3.5,41.5
2005_12_NYG_SEA,2005,12,REG,2005-11-27,SEA,NYG,24,21,5.5,47.5
2005_12_NO_NYJ,2005,12,REG,2005-11-27,NYJ,NO,19,21,-1,37
2005_12_PIT_IND,2005,12,REG,2005-11-28,IND,PIT,26,7,8,47
2005_13_HOU_BAL,2005,13,REG,2005-12-04,BAL,HOU,16,15,7,37
2005_13_ATL_CAR,2005,13,REG,2005-12-04,CAR,ATL,24,6,3,43.5
2005_13_GB_CHI,2005,13,REG,2005-12-04,CHI,GB,19,7,7,32
2005_13_JAX_CLE,2005,13,REG,2005-12-04,CLE,JAX,14,20,-3,36.5
2005_13_MIN_DET,2005,13,REG,2005-12-04,DET,MIN,16,21,-3,38
2005_13_TEN_IND,2005,13,REG,2005-12-04,IND,TEN,35,3,14,47.5
2005_13_BUF_MIA,2005,13,REG,2005-12-04,MIA,BUF,24,23,3,35.5
2005_13_TB_NO,2005,13,REG,2005-12-04,NO,TB,3,10,-3.5,39
2005_13_DAL_NYG,2005,13,REG,2005-12-04,NYG,DAL,17,10,3,41
2005_13_CIN_PIT,2005,13,REG,2005-12-04,PIT,CIN,31,38,4,43
2005_13_ARI_SF,2005,13,REG,2005-12-04,SF,ARI,10,17,-3,43.5
2005_13_WAS_STL,2005,13,REG,2005-12-04,STL,WAS,9,24,-3,45
2005_13_DEN_KC,2005,13,REG,2005-12-04,KC,DEN,31,27,0,47
2005_13_NYJ_NE,2005,13,REG,2005-12-04,NE,NYJ,16,3,7.5,42.5
2005_13_OAK_SD,2005,13,REG,2005-12-04,SD,OAK,34,10,10,50.5
2005_13_SEA_PHI,2005,13,REG,2005-12-05,PHI,SEA,0,42,-3,44
2005_14_NE_BUF,2005,14,REG,2005-12-11,BUF,NE,7,35,-3.5,38
2005_14_TB_CAR,2005,14,REG,2005-12-11,CAR,TB,10,20,5.5,37
2005_14_CLE_CIN,2005,14,REG,2005-12-11,CIN,CLE,23,20,12.5,41.5
2005_14_IND_JAX,2005,14,REG,2005-12-11,JAX,IND,18,26,-7.5,43
2005_14_STL_MIN,2005,14,REG,2005-12-11,MIN,STL,27,13,7,45.5
2005_14_OAK_NYJ,2005,14,REG,2005-12-11,NYJ,OAK,26,10,-3,37.5
2005_14_CHI_PIT,2005,14,REG,2005-12-11,PIT,CHI,21,9,4,32
2005_14_HOU_TEN,2005,14,REG,2005-12-11,TEN,HOU,13,10,6.5,44
2005_14_WAS_ARI,2005,14,REG,2005-12-11,ARI,WAS,13,17,-3,41.5
2005_14_NYG_PHI,2005,14,REG,2005-12-11,PHI,NYG,23,26,-3,40
2005_14_SF_SEA,2005,14,REG,2005-12-11,SEA,SF,41,3,15.5,45
2005_14_KC_DAL,2005,14,REG,2005-12-11,DAL,KC,31,28,3,44
2005_14_BAL_DEN,2005,14,REG,2005-12-11,DEN,BAL,12,10,14,40.5
2005_14_MIA_SD,2005,14,REG,2005-12-11,SD,MIA,21,23,13.5,45
2005_14_DET_GB,2005,14,REG,2005-12-11,GB,DET,16,13,5.5,37
2005_14_NO_ATL,2005,14,REG,2005-12-12,ATL,NO,36,17,10,44
2005_15_TB_NE,2005,15,REG,2005-12-17,NE,TB,28,0,4.5,36
2005_15_KC_NYG,2005,15,REG,2005-12-17,NYG,KC,27,17,3,45.5
2005_15_DEN_BUF,2005,15,REG,2005-12-17,BUF,DEN,17,28,-8,35
2005_15_ARI_HOU,2005,15,REG,2005-12-18,HOU,ARI,30,19,-1,43.5
2005_15_SD_IND,2005,15,REG,2005-12-18,IND,SD,17,26,7.5,51
2005_15_SF_JAX,2005,15,REG,2005-12-18,JAX,SF,10,9,14.5,39.5
2005_15_NYJ_MIA,2005,15,REG,2005-12-18,MIA,NYJ,24,20,7.5,35.5
2005_15_PIT_MIN,2005,15,REG,2005-12-18,MIN,PIT,3,18,-3,41.5
2005_15_CAR_NO,2005,15,REG,2005-12-18,NO,CAR,10,27,-7,40.5
2005_15_PHI_STL,2005,15,REG,2005-12-18,STL,PHI,16,17,3,44
2005_15_SEA_TEN,2005,15,REG,2005-12-18,TEN,SEA,24,28,-7.5,45
2005_15_CIN_DET,2005,15,REG,2005-12-18,DET,CIN,17,41,-7.5,44
2005_15_CLE_OAK,2005,15,REG,2005-12-18,OAK,CLE,7,9,3,40.5
2005_15_DAL_WAS,2005,15,REG,2005-12-18,WAS,DAL,35,7,3,36
2005_15_ATL_CHI,2005,15,REG,2005-12-18,CHI,ATL,16,3,3,30.5
2005_15_GB_BAL,2005,15,REG,2005-12-19,BAL,GB,48,3,3.5,33
2005_16_DAL_CAR,2005,16,REG,2005-12-24,CAR,DAL,20,24,5.5,38.5
2005_16_BUF_CIN,2005,16,REG,2005-12-24,CIN,BUF,27,37,13,44
2005_16_PIT_CLE,2005,16,REG,2005-12-24,CLE,PIT,0,41,-7,33
2005_16_JAX_HOU,2005,16,REG,2005-12-24,HOU,JAX,20,38,-6,38
2005_16_SD_KC,2005,16,REG,2005-12-24,KC,SD,20,7,1,49.5
2005_16_TEN_MIA,2005,16,REG,2005-12-24,MIA,TEN,24,10,5.5,43
2005_16_DET_NO,2005,16,REG,2005-12-24,NO,DET,12,13,3,37.5
2005_16_SF_STL,2005,16,REG,2005-12-24,STL,SF,20,24,9,42
2005_16_ATL_TB,2005,16,REG,2005-12-24,TB,ATL,27,24,3,37.5
2005_16_NYG_WAS,2005,16,REG,2005-12-24,WAS,NYG,35,20,3,38
2005_16_PHI_ARI,2005,16,REG,2005-12-24,ARI,PHI,27,21,1,39.5
2005_16_OAK_DEN,2005,16,REG,2005-12-24,DEN,OAK,22,3,12.5,42.5
2005_16_IND_SEA,2005,16,REG,2005-12-24,SEA,IND,28,13,7,47
2005_16_CHI_GB,2005,16,REG,2005-12-25,GB,CHI,17,24,-7,31
2005_16_MIN_BAL,2005,16,REG,2005-12-25,BAL,MIN,30,23,2.5,34
2005_16_NE_NYJ,2005,16,REG,2005-12-26,NYJ,NE,21,31,-4,37.5
2005_17_DEN_SD,2005,17,REG,2005-12-31,SD,DEN,7,23,7,44
2005_17_NYG_OAK,2005,17,REG,2005-12-31,OAK,NYG,21,30,-7.5,44
2005_17_CAR_ATL,2005,17,REG,2006-01-01,ATL,CAR,11,44,-3.5,42
2005_17_BAL_CLE,2005,17,REG,2006-01-01,CLE,BAL,20,16,-3,37
2005_17_SEA_GB,2005,17,REG,2006-01-01,GB,SEA,23,17,3,40.5
2005_17_ARI_IND,2005,17,REG,2006-01-01,IND,ARI,17,13,6,43.5
2005_17_CIN_KC,2005,17,REG,2006-01-01,KC,CIN,37,3,7.5,47
2005_17_MIA_NE,2005,17,REG,2006-01-01,NE,MIA,26,28,3,37
2005_17_BUF_NYJ,2005,17,REG,2006-01-01,NYJ,BUF,30,26,1.5,37.5
2005_17_DET_PIT,2005,17,REG,2006-01-01,PIT,DET,35,21,15.5,35.5
2005_17_NO_TB,2005,17,REG,2006-01-01,TB,NO,27,13,13,37.5
2005_17_TEN_JAX,2005,17,REG,2006-01-01,JAX,TEN,40,13,4,38
2005_17_HOU_SF,2005,17,REG,2006-01-01,SF,HOU,20,17,-1,37.5
2005_17_CHI_MIN,2005,17,REG,2006-01-01,MIN,CHI,34,10,3,35
2005_17_WAS_PHI,2005,17,REG,2006-01-01,PHI,WAS,20,31,-7,37
2005_17_STL_DAL,2005,17,REG,2006-01-01,DAL,STL,10,20,12.5,43
2005_18_WAS_TB,2005,18,WC,2006-01-07,TB,WAS,10,17,2.5,37.5
2005_18_JAX_NE,2005,18,WC,2006-01-07,NE,JAX,28,3,8,37.5
2005_18_CAR_NYG,2005,18,WC,2006-01-08,NYG,CAR,0,23,3,43.5
2005_18_PIT_CIN,2005,18,WC,2006-01-08,CIN,PIT,17,31,-3,44
2005_19_WAS_SEA,2005,19,DIV,2006-01-14,SEA,WAS,20,10,8.5,41
2005_19_NE_DEN,2005,19,DIV,2006-01-14,DEN,NE,27,13,3,44
2005_19_PIT_IND,2005,19,DIV,2006-01-15,IND,PIT,18,21,8.5,46.5
2005_19_CAR_CHI,2005,19,DIV,2006-01-15,CHI,CAR,21,29,3,31
2005_20_PIT_DEN,2005,20,CON,2006-01-22,DEN,PIT,17,34,3.5,41
2005_20_CAR_SEA,2005,20,CON,2006-01-22,SEA,CAR,34,14,5.5,43
2005_21_SEA_PIT,2005,21,SB,2006-02-05,PIT,SEA,21,10,4,47
2006_01_MIA_PIT,2006,1,REG,2006-09-07,PIT,MIA,28,17,1.5,34.5
2006_01_ATL_CAR,2006,1,REG,2006-09-10,CAR,ATL,6,20,4.5,39
2006_01_NO_CLE,2006,1,REG,2006-09-10,CLE,NO,14,19,3,36
2006_01_SEA_DET,2006,1,REG,2006-09-10,DET,SEA,6,9,-6,44
2006_01_PHI_HOU,2006,1,REG,2006-09-10,HOU,PHI,10,24,-6,37
2006_01_CIN_KC,2006,1,REG,2006-09-10,KC,CIN,10,23,-1.5,49.5
2006_01_BUF_NE,2006,1,REG,2006-09-10,NE,BUF,19,17,10,41
2006_01_DEN_STL,2006,1,REG,2006-09-10,STL,DEN,18,10,-3.5,46
2006_01_BAL_TB,2006,1,REG,2006-09-10,TB,BAL,0,27,3,33
2006_01_NYJ_TEN,2006,1,REG,2006-09-10,TEN,NYJ,16,23,2.5,35
2006_01_SF_ARI,2006,1,REG,2006-09-10,ARI,SF,34,27,9.5,44
2006_01_CHI_GB,2006,1,REG,2006-09-10,GB,CHI,0,26,-3.5,35
2006_01_DAL_JAX,2006,1,REG,2006-09-10,JAX,DAL,24,17,-2.5,36.5
2006_01_IND_NYG,2006,1,REG,2006-09-10,NYG,IND,21,26,-3,47.5
2006_01_MIN_WAS,2006,1,REG,2006-09-11,WAS,MIN,16,19,4,35.5
2006_01_SD_OAK,2006,1,REG,2006-09-11,OAK,SD,0,27,-3,41.5
2006_02_TB_ATL,2006,2,REG,2006-09-17,ATL,TB,14,3,4.5,36
2006_02_OAK_BAL,2006,2,REG,2006-09-17,BAL,OAK,28,6,13,34
2006_02_DET_CHI,2006,2,REG,2006-09-17,CHI,DET,34,7,7,32
2006_02_CLE_CIN,2006,2,REG,2006-09-17,CIN,CLE,34,17,10.5,40.5
2006_02_NO_GB,2006,2,REG,2006-09-17,GB,NO,27,34,-1,40.5
2006_02_HOU_IND,2006,2,REG,2006-09-17,IND,HOU,43,24,12.5,47
2006_02_BUF_MIA,2006,2,REG,2006-09-17,MIA,BUF,6,16,6.5,37
2006_02_CAR_MIN,2006,2,REG,2006-09-17,MIN,CAR,16,13,2,37.5
2006_02_NYG_PHI,2006,2,REG,2006-09-17,PHI,NYG,24,30,3,42
2006_02_ARI_SEA,2006,2,REG,2006-09-17,SEA,ARI,21,10,7,48
2006_02_STL_SF,2006,2,REG,2006-09-17,SF,STL,20,13,-3,44.5
2006_02_KC_DEN,2006,2,REG,2006-09-17,DEN,KC,9,6,11,38
2006_02_NE_NYJ,2006,2,REG,2006-09-17,NYJ,NE,17,24,-6,38.5
2006_02_TEN_SD,2006,2,REG,2006-09-17,SD,TEN,40,7,12,38.5
2006_02_WAS_DAL,2006,2,REG,2006-09-17,DAL,WAS,27,10,7,37
2006_02_PIT_JAX,2006,2,REG,2006-09-18,JAX,PIT,9,0,-2.5,36.5
2006_03_NYJ_BUF,2006,3,REG,2006-09-24,BUF,NYJ,20,28,6,33
2006_03_GB_DET,2006,3,REG,2006-09-24,DET,GB,24,31,6.5,41
2006_03_WAS_HOU,2006,3,REG,2006-09-24,HOU,WAS,15,31,-3.5,37.5
2006_03_JAX_IND,2006,3,REG,2006-09-24,IND,JAX,21,14,6.5,41.5
2006_03_TEN_MIA,2006,3,REG,2006-09-24,MIA,TEN,13,10,10.5,36
2006_03_CHI_MIN,2006,3,REG,2006-09-24,MIN,CHI,16,19,-3.5,35
2006_03_CIN_PIT,2006,3,REG,2006-09-24,PIT,CIN,20,28,2,42
2006_03_CAR_TB,2006,3,REG,2006-09-24,TB,CAR,24,26,-3,33.5
2006_03_BAL_CLE,2006,3,REG,2006-09-24,CLE,BAL,14,15,-6.5,33
2006_03_STL_ARI,2006,3,REG,2006-09-24,ARI,STL,14,16,5.5,45
2006_03_NYG_SEA,2006,3,REG,2006-09-24,SEA,NYG,42,30,4,43
2006_03_PHI_SF,2006,3,REG,2006-09-24,SF,PHI,24,38,-6,42.5
2006_03_DEN_NE,2006,3,REG,2006-09-24,NE,DEN,7,17,6.5,38.5
2006_03_ATL_NO,2006,3,REG,2006-09-25,NO,ATL,23,3,-4,45
2006_04_ARI_ATL,2006,4,REG,2006-10-01,ATL,ARI,32,10,7,41
2006_04_SD_BAL,2006,4,REG,2006-10-01,BAL,SD,16,13,1,33.5
2006_04_MIN_BUF,2006,4,REG,2006-10-01,BUF,MIN,17,12,1,34.5
2006_04_NO_CAR,2006,4,REG,2006-10-01,CAR,NO,21,18,7,41
2006_04_MIA_HOU,2006,4,REG,2006-10-01,HOU,MIA,17,15,-3.5,41
2006_04_SF_KC,2006,4,REG,2006-10-01,KC,SF,41,0,7,39
2006_04_IND_NYJ,2006,4,REG,2006-10-01,NYJ,IND,28,31,-7.5,46.5
2006_04_DAL_TEN,2006,4,REG,2006-10-01,TEN,DAL,14,45,-10,37
2006_04_DET_STL,2006,4,REG,2006-10-01,STL,DET,41,34,5.5,42
2006_04_NE_CIN,2006,4,REG,2006-10-01,CIN,NE,13,38,5.5,46
2006_04_CLE_OAK,2006,4,REG,2006-10-01,OAK,CLE,21,24,-1,33.5
2006_04_JAX_WAS,2006,4,REG,2006-10-01,WAS,JAX,36,30,-2.5,33.5
2006_04_SEA_CHI,2006,4,REG,2006-10-01,CHI,SEA,37,6,3.5,37
2006_04_GB_PHI,2006,4,REG,2006-10-02,PHI,GB,31,9,12,49.5
2006_05_CLE_CAR,2006,5,REG,2006-10-08,CAR,CLE,20,12,7.5,38
2006_05_BUF_CHI,2006,5,REG,2006-10-08,CHI,BUF,40,7,9.5,34.5
2006_05_STL_GB,2006,5,REG,2006-10-08,GB,STL,20,23,-2.5,46.5
2006_05_TEN_IND,2006,5,REG,2006-10-08,IND,TEN,14,13,13.5,47.5
2006_05_DET_MIN,2006,5,REG,2006-10-08,MIN,DET,26,17,4,41
2006_05_MIA_NE,2006,5,REG,2006-10-08,NE,MIA,20,10,9.5,36.5
2006_05_TB_NO,2006,5,REG,2006-10-08,NO,TB,24,21,7,34.5
2006_05_WAS_NYG,2006,5,REG,2006-10-08,NYG,WAS,19,3,6,46
2006_05_KC_ARI,2006,5,REG,2006-10-08,ARI,KC,20,23,-3.5,40
2006_05_NYJ_JAX,2006,5,REG,2006-10-08,JAX,NYJ,41,0,7,38.5
2006_05_OAK_SF,2006,5,REG,2006-10-08,SF,OAK,34,20,3,39
2006_05_DAL_PHI,2006,5,REG,2006-10-08,PHI,DAL,38,24,-1,43.5
2006_05_PIT_SD,2006,5,REG,2006-10-08,SD,PIT,23,13,3.5,37
2006_05_BAL_DEN,2006,5,REG,2006-10-09,DEN,BAL,13,3,5.5,33
2006_06_NYG_ATL,2006,6,REG,2006-10-15,ATL,NYG,14,27,3,41
2006_06_CAR_BAL,2006,6,REG,2006-10-15,BAL,CAR,21,23,3,33.5
2006_06_HOU_DAL,2006,6,REG,2006-10-15,DAL,HOU,34,6,13,43.5
2006_06_BUF_DET,2006,6,REG,2006-10-15,DET,BUF,20,17,-1,41
2006_06_PHI_NO,2006,6,REG,2006-10-15,NO,PHI,27,24,-3,47
2006_06_SEA_STL,2006,6,REG,2006-10-15,STL,SEA,28,30,-3,45
2006_06_CIN_TB,2006,6,REG,2006-10-15,TB,CIN,14,13,-4.5,44
2006_06_TEN_WAS,2006,6,REG,2006-10-15,WAS,TEN,22,25,11.5,39
2006_06_MIA_NYJ,2006,6,REG,2006-10-15,NYJ,MIA,20,17,2,36
2006_06_KC_PIT,2006,6,REG,2006-10-15,PIT,KC,45,7,6.5,37
2006_06_SD_SF,2006,6,REG,2006-10-15,SF,SD,19,48,-9.5,41.5
2006_06_OAK_DEN,2006,6,REG,2006-10-15,DEN,OAK,13,3,14,36
2006_06_CHI_ARI,2006,6,REG,2006-10-16,ARI,CHI,23,24,-11.5,40
2006_07_PIT_ATL,2006,7,REG,2006-10-22,ATL,PIT,41,38,-2.5,39.5
2006_07_NE_BUF,2006,7,REG,2006-10-22,BUF,NE,6,28,-5.5,35.5
2006_07_CAR_CIN,2006,7,REG,2006-10-22,CIN,CAR,17,14,3,44
2006_07_JAX_HOU,2006,7,REG,2006-10-22,HOU,JAX,27,7,-7.5,39.5
2006_07_SD_KC,2006,7,REG,2006-10-22,KC,SD,30,27,-6,38
2006_07_GB_MIA,2006,7,REG,2006-10-22,MIA,GB,24,34,6,40
2006_07_DET_NYJ,2006,7,REG,2006-10-22,NYJ,DET,31,24,4,43.5
2006_07_PHI_TB,2006,7,REG,2006-10-22,TB,PHI,23,21,-6,42
2006_07_DEN_CLE,2006,7,REG,2006-10-22,CLE,DEN,7,17,-4.5,31
2006_07_WAS_IND,2006,7,REG,2006-10-22,IND,WAS,36,22,8,47
2006_07_ARI_OAK,2006,7,REG,2006-10-22,OAK,ARI,22,9,-3,39.5
2006_07_MIN_SEA,2006,7,REG,2006-10-22,SEA,MIN,13,31,6,40
2006_07_NYG_DAL,2006,7,REG,2006-10-23,DAL,NYG,22,36,3,43.5
2006_08_SF_CHI,2006,8,REG,2006-10-29,CHI,SF,41,10,16,41.5
2006_08_ATL_CIN,2006,8,REG,2006-10-29,CIN,ATL,27,29,3.5,44.5
2006_08_ARI_GB,2006,8,REG,2006-10-29,GB,ARI,31,14,4,44.5
2006_08_SEA_KC,2006,8,REG,2006-10-29,KC,SEA,35,28,4,36.5
2006_08_BAL_NO,2006,8,REG,2006-10-29,NO,BAL,22,35,1,37
2006_08_TB_NYG,2006,8,REG,2006-10-29,NYG,TB,17,3,9.5,38.5
2006_08_JAX_PHI,2006,8,REG,2006-10-29,PHI,JAX,6,13,9,39
2006_08_HOU_TEN,2006,8,REG,2006-10-29,TEN,HOU,28,22,3,41
2006_08_STL_SD,2006,8,REG,2006-10-29,SD,STL,38,24,9.5,45
2006_08_NYJ_CLE,2006,8,REG,2006-10-29,CLE,NYJ,20,13,1,37
2006_08_IND_DEN,2006,8,REG,2006-10-29,DEN,IND,31,34,3,40
2006_08_PIT_OAK,2006,8,REG,2006-10-29,OAK,PIT,20,13,-9,39
2006_08_DAL_CAR,2006,8,REG,2006-10-29,CAR,DAL,14,35,4.5,41
2006_08_NE_MIN,2006,8,REG,2006-10-30,MIN,NE,7,31,-1,39.5
2006_09_CIN_BAL,2006,9,REG,2006-11-05,BAL,CIN,26,20,3,41.5
2006_09_GB_BUF,2006,9,REG,2006-11-05,BUF,GB,24,10,3.5,41
2006_09_MIA_CHI,2006,9,REG,2006-11-05,CHI,MIA,13,31,13,37
2006_09_ATL_DET,2006,9,REG,2006-11-05,DET,ATL,30,14,-5,47.5
2006_09_TEN_JAX,2006,9,REG,2006-11-05,JAX,TEN,37,7,9.5,37.5
2006_09_HOU_NYG,2006,9,REG,2006-11-05,NYG,HOU,14,10,13,43
2006_09_KC_STL,2006,9,REG,2006-11-05,STL,KC,17,31,2.5,48
2006_09_NO_TB,2006,9,REG,2006-11-05,TB,NO,14,31,1,37.5
2006_09_DAL_WAS,2006,9,REG,2006-11-05,WAS,DAL,22,19,-3,41
2006_09_MIN_SF,2006,9,REG,2006-11-05,SF,MIN,9,3,-4,42.5
2006_09_DEN_PIT,2006,9,REG,2006-11-05,PIT,DEN,20,31,3,36.5
2006_09_CLE_SD,2006,9,REG,2006-11-05,SD,CLE,32,25,13,41
2006_09_IND_NE,2006,9,REG,2006-11-05,NE,IND,20,27,3,48
2006_09_OAK_SEA,2006,9,REG,2006-11-06,SEA,OAK,16,0,7,34
2006_10_CLE_ATL,2006,10,REG,2006-11-12,ATL,CLE,13,17,9,42
2006_10_SD_CIN,2006,10,REG,2006-11-12,CIN,SD,41,49,-1,48
2006_10_SF_DET,2006,10,REG,2006-11-12,DET,SF,13,19,6.5,46
2006_10_BUF_IND,2006,10,REG,2006-11-12,IND,BUF,17,16,12,44.5
2006_10_HOU_JAX,2006,10,REG,2006-11-12,JAX,HOU,10,13,10,37
2006_10_KC_MIA,2006,10,REG,2006-11-12,MIA,KC,13,10,1,40
2006_10_GB_MIN,2006,10,REG,2006-11-12,MIN,GB,17,23,5,40
2006_10_NYJ_NE,2006,10,REG,2006-11-12,NE,NYJ,14,17,10.5,38
2006_10_WAS_PHI,2006,10,REG,2006-11-12,PHI,WAS,27,3,9,41.5
2006_10_BAL_TEN,2006,10,REG,2006-11-12,TEN,BAL,26,27,-7,38.5
2006_10_DEN_OAK,2006,10,REG,2006-11-12,OAK,DEN,13,17,-9,33.5
2006_10_DAL_ARI,2006,10,REG,2006-11-12,ARI,DAL,10,27,-6.5,43
2006_10_NO_PIT,2006,10,REG,2006-11-12,PIT,NO,38,31,6.5,45.5
2006_10_STL_SEA,2006,10,REG,2006-11-12,SEA,STL,24,22,3,43
2006_10_CHI_NYG,2006,10,REG,2006-11-12,NYG,CHI,20,38,1,37
2006_10_TB_CAR,2006,10,REG,2006-11-13,CAR,TB,24,10,10,37
2006_11_ATL_BAL,2006,11,REG,2006-11-19,BAL,ATL,24,10,3.5,41
2006_11_STL_CAR,2006,11,REG,2006-11-19,CAR,STL,15,0,6.5,44
2006_11_PIT_CLE,2006,11,REG,2006-11-19,CLE,PIT,20,24,-4,36
2006_11_NE_GB,2006,11,REG,2006-11-19,GB,NE,0,35,-5.5,45.5
2006_11_BUF_HOU,2006,11,REG,2006-11-19,HOU,BUF,21,24,3,36.5
2006_11_OAK_KC,2006,11,REG,2006-11-19,KC,OAK,17,13,9,36
2006_11_MIN_MIA,2006,11,REG,2006-11-19,MIA,MIN,24,20,3,34
2006_11_CIN_NO,2006,11,REG,2006-11-19,NO,CIN,16,31,3.5,51.5
2006_11_CHI_NYJ,2006,11,REG,2006-11-19,NYJ,CHI,0,10,-5.5,39
2006_11_TEN_PHI,2006,11,REG,2006-11-19,PHI,TEN,13,31,13,44
2006_11_WAS_TB,2006,11,REG,2006-11-19,TB,WAS,20,17,3,33.5
2006_11_DET_ARI,2006,11,REG,2006-11-19,ARI,DET,17,10,2.5,45.5
2006_11_SEA_SF,2006,11,REG,2006-11-19,SF,SEA,20,14,-3,43
2006_11_IND_DAL,2006,11,REG,2006-11-19,DAL,IND,21,14,-1,49
2006_11_SD_DEN,2006,11,REG,2006-11-19,DEN,SD,27,35,2.5,43
2006_11_NYG_JAX,2006,11,REG,2006-11-20,JAX,NYG,26,10,4,38
2006_12_MIA_DET,2006,12,REG,2006-11-23,DET,MIA,10,27,-3,40.5
2006_12_TB_DAL,2006,12,REG,2006-11-23,DAL,TB,38,10,12.5,39
